;ECC;PERIH_KM;EPOCH_JD;EPOCH_ET;LNODE_RAD;ARGP_RAD;I_RAD;GM_SUN;COMP_ET;M0_RAD;STATE_VEC;POS_VEC_KM;POS_VEC_WRT_EARTH_KM;ECLIP_LONG_DEG;ECLIP_LAT_DEG
153;0.29362198907984105;150499431.68693596;2459038.680069177;647454027.1607968;4.792301531053793;0.22362448341634952;0.06194951532537993;132712440041.9393;646747269.1841353;0.0;"[ 2.18232220e+07 -1.49340474e+08  6.09874026e+05  3.30853322e+01
  6.06464618e+00  2.07572672e+00]";[ 2.18232220e+07 -1.49340474e+08  6.09874026e+05];[-394908.77812694 1117951.29209229  603293.80788349];109.45542514814744;26.968321517671665
154;0.29356305011762945;150500287.77342936;2459038.6801442984;647454033.6512829;4.7923031451670175;0.2236208775554963;0.061938234818363656;132712440041.9393;646747269.1841353;0.0;"[ 2.18235575e+07 -1.49341207e+08  6.09764726e+05  3.30845486e+01
  6.06433207e+00  2.07529812e+00]";[ 2.18235575e+07 -1.49341207e+08  6.09764726e+05];[-394573.24918253 1117218.44570035  603184.50811174];109.45192995254173;26.97981187067769
155;0.2933736921456927;150500762.51656693;2459038.68066561;647454078.6926037;4.792308825704251;0.22361337296600897;0.06190939555160322;132712440041.9393;646747269.1841353;0.0;"[ 2.18236526e+07 -1.49341447e+08  6.09431737e+05  3.30822719e+01
  6.06328727e+00  2.07418471e+00]";[ 2.18236526e+07 -1.49341447e+08  6.09431737e+05];[-394478.14622901 1116977.74599501  602851.51895467];109.45146960074295;26.97207796390283
156;0.29348276581018473;150500284.53104293;2459038.6803528587;647454051.6708981;4.792304818344346;0.22361888034596247;0.061926832595275046;132712440041.9393;646747269.1841353;0.0;"[ 2.18236223e+07 -1.49341098e+08  6.09641107e+05  3.30836017e+01
  6.06390593e+00  2.07485482e+00]";[ 2.18236223e+07 -1.49341098e+08  6.09641107e+05];[-394508.39500233 1117326.88488731  603060.88912643];109.44722685389297;26.973487576254243
157;0.2934676375068625;150500404.89393783;2459038.680415552;647454057.087608;4.792304498653486;0.22361928035719436;0.06192773583539728;132712440041.9393;646747269.1841353;0.0;"[ 2.18236325e+07 -1.49341202e+08  6.09653120e+05  3.30834038e+01
  6.06382067e+00  2.07487244e+00]";[ 2.18236325e+07 -1.49341202e+08  6.09653120e+05];[-394498.26634976 1117223.12356952  603072.90179059];109.44843557605272;26.975927443294655
158;0.29351753649257056;150500106.412559;2459038.680257297;647454043.414375;4.79230394331926;0.2236192896167793;0.06193028596907401;132712440041.9393;646747269.1841353;0.0;"[ 2.18234519e+07 -1.49340985e+08  6.09673386e+05  3.30840390e+01
  6.06406959e+00  2.07499848e+00]";[ 2.18234519e+07 -1.49340985e+08  6.09673386e+05];[-394678.8751169  1117439.97959033  603093.16716901];109.45317840201785;26.971533440184096
159;0.2935416054725155;150499931.39646304;2459038.6801975346;647454038.2508999;4.792303275423761;0.22362163734533694;0.061938773335050344;132712440041.9393;646747269.1841353;0.0;"[ 2.18235908e+07 -1.49340818e+08  6.09772808e+05  3.30843234e+01
  6.06424400e+00  2.07530188e+00]";[ 2.18235908e+07 -1.49340818e+08  6.09772808e+05];[-394539.9762259  1117607.42321289  603192.58931264];109.444151178085;26.973169485328192
160;0.29354044567779936;150499960.73728356;2459038.680183738;647454037.058868;4.792303591375589;0.22361969833932752;0.06193377551535263;132712440041.9393;646747269.1841353;0.0;"[ 2.18234127e+07 -1.49340870e+08  6.09709259e+05  3.30843249e+01
  6.06419395e+00  2.07513391e+00]";[ 2.18234127e+07 -1.49340870e+08  6.09709259e+05];[-394718.07834182 1117554.81580624  603129.04019254];109.45311655425668;26.970539876573255
161;0.2935630880975689;150500236.71552408;2459038.680143713;647454033.6007077;4.792302778049394;0.22362153796000142;0.06193922777961929;132712440041.9393;646747269.1841353;0.0;"[ 2.18235825e+07 -1.49341152e+08  6.09779777e+05  3.30845511e+01
  6.06434105e+00  2.07533160e+00]";[ 2.18235825e+07 -1.49341152e+08  6.09779777e+05];[-394548.20631546 1117273.48081952  603199.55825405];109.44990188244198;26.979538333982767
162;0.29357776275687986;150500175.10997906;2459038.6801428176;647454033.5233456;4.792303712259516;0.2236209410130402;0.0619378124375268;132712440041.9393;646747269.1841353;0.0;"[ 2.18234847e+07 -1.49341126e+08  6.09751161e+05  3.30847396e+01
  6.06440884e+00  2.07529625e+00]";[ 2.18234847e+07 -1.49341126e+08  6.09751161e+05];[-394646.05302456 1117299.4611887   603170.94289474];109.45394476439597;26.977323534855582
163;0.2935431750631492;150500229.39851436;2459038.680015322;647454022.507713;4.792302176316365;0.22361934543274517;0.06193646653691725;132712440041.9393;646747269.1841353;0.0;"[ 2.18237062e+07 -1.49341083e+08  6.09766125e+05  3.30843202e+01
  6.06423502e+00  2.07522392e+00]";[ 2.18237062e+07 -1.49341083e+08  6.09766125e+05];[-394424.56043854 1117341.71087301  603185.90619136];109.44316567797614;26.978561041669156
164;0.29343941187097194;150500437.4009267;2459038.680471448;647454061.91703;4.792306219477397;0.22361706089241418;0.06192152021757568;132712440041.9393;646747269.1841353;0.0;"[ 2.18236621e+07 -1.49341195e+08  6.09577574e+05  3.30830726e+01
  6.06366776e+00  2.07464279e+00]";[ 2.18236621e+07 -1.49341195e+08  6.09577574e+05];[-394468.58705344 1117230.15161031  602997.35533522];109.44696907570956;26.973089443766067
165;0.29348462052269536;150500623.18198523;2459038.680373368;647454053.442886;4.792306172621913;0.2236173129374577;0.06192513387356078;132712440041.9393;646747269.1841353;0.0;"[ 2.18236452e+07 -1.49341440e+08  6.09611412e+05  3.30835916e+01
  6.06390301e+00  2.07479741e+00]";[ 2.18236452e+07 -1.49341440e+08  6.09611412e+05];[-394485.57624244 1116984.89209405  603031.19404715];109.45169335860186;26.97880010948579
166;0.29358811765196496;150499747.7024608;2459038.680036978;647454024.3787915;4.79230177481342;0.22362316198261795;0.06194462549247479;132712440041.9393;646747269.1841353;0.0;"[ 2.18235725e+07 -1.49340687e+08  6.09844105e+05  3.30848931e+01
  6.06450161e+00  2.07553465e+00]";[ 2.18235725e+07 -1.49340687e+08  6.09844105e+05];[-394558.21920044 1117738.10070905  603263.88671095];109.4428799830194;26.973380385092064
167;0.29345604670053504;150499985.19472343;2459038.6803532434;647454051.7041317;4.792303585591091;0.2236187588410616;0.061926904641190696;132712440041.9393;646747269.1841353;0.0;"[ 2.18235398e+07 -1.49340770e+08  6.09649855e+05  3.30833157e+01
  6.06375054e+00  2.07483853e+00]";[ 2.18235398e+07 -1.49340770e+08  6.09649855e+05];[-394590.90310678 1117654.96955022  603069.63663303];109.44570747286774;26.967241015763115
168;0.29345825354679383;150500715.72266954;2459038.680309396;647454047.9157025;4.792305131758724;0.22361672213163336;0.061923279860316004;132712440041.9393;646747269.1841353;0.0;"[ 2.18238515e+07 -1.49341457e+08  6.09615504e+05  3.30832655e+01
  6.06378018e+00  2.07471415e+00]";[ 2.18238515e+07 -1.49341457e+08  6.09615504e+05];[-394279.18288454 1116967.64588699  603035.28609673];109.44255759243903;26.980619099777133
169;0.2934811320830822;150500633.79750478;2459038.6804007217;647454055.8062664;4.792306989101683;0.22361667635717683;0.06192315170949508;132712440041.9393;646747269.1841353;0.0;"[ 2.18236298e+07 -1.49341451e+08  6.09583222e+05  3.30835524e+01
  6.06388223e+00  2.07472847e+00]";[ 2.18236298e+07 -1.49341451e+08  6.09583222e+05];[-394500.94441559 1116974.11484918  603003.0035431 ];109.45256783971745;26.97781585453713
170;0.2934820105904361;150500512.8329897;2459038.6804535175;647454060.3678128;4.79230640788528;0.22361886430201292;0.061926767503405915;132712440041.9393;646747269.1841353;0.0;"[ 2.18236626e+07 -1.49341331e+08  6.09626954e+05  3.30835639e+01
  6.06390959e+00  2.07485065e+00]";[ 2.18236626e+07 -1.49341331e+08  6.09626954e+05];[-394468.16167868 1117093.7793006   603046.73557158];109.44914551597597;26.977502876281243
171;0.2935794287058882;150500085.08203965;2459038.680110556;647454030.7359539;4.79230233269374;0.2236220091380071;0.061939267155750904;132712440041.9393;646747269.1841353;0.0;"[ 2.18234806e+07 -1.49341035e+08  6.09778601e+05  3.30847671e+01
  6.06441909e+00  2.07534657e+00]";[ 2.18234806e+07 -1.49341035e+08  6.09778601e+05];[-394650.16281446 1117390.39310932  603198.38249939];109.45266787455127;26.976674516458367
172;0.29350226271560864;150500239.8465358;2459038.6802769587;647454045.1131436;4.792304425538936;0.2236183279307382;0.0619289184653766;132712440041.9393;646747269.1841353;0.0;"[ 2.18235094e+07 -1.49341090e+08  6.09658419e+05  3.30838427e+01
  6.06398724e+00  2.07494010e+00]";[ 2.18235094e+07 -1.49341090e+08  6.09658419e+05];[-394621.35791322 1117334.65028375  603078.2006692 ];109.45225220714592;26.97327410042965
173;0.2935153270710033;150500136.79326737;2459038.680202816;647454038.7072216;4.792303540493028;0.22361937434454515;0.06193236716002851;132712440041.9393;646747269.1841353;0.0;"[ 2.18235896e+07 -1.49340986e+08  6.09706198e+05  3.30840019e+01
  6.06407786e+00  2.07506605e+00]";[ 2.18235896e+07 -1.49340986e+08  6.09706198e+05];[-394541.10234101 1117438.71727651  603125.9801047 ];109.44691780843263;26.973713368099624
174;0.29335215561878747;150501120.15901074;2459038.6806165273;647454074.4518658;4.79230869539448;0.22361191399519398;0.06190567200961709;132712440041.9393;646747269.1841353;0.0;"[ 2.18238821e+07 -1.49341736e+08  6.09408954e+05  3.30819792e+01
  6.06318295e+00  2.07404101e+00]";[ 2.18238821e+07 -1.49341736e+08  6.09408954e+05];[-394248.67009998 1116688.67815006  602828.73552317];109.4456581374933;26.978027115975696
175;0.2934724516798928;150500213.19917023;2459038.6802570364;647454043.3918453;4.7923038262599436;0.223618300492236;0.06192813879717997;132712440041.9393;646747269.1841353;0.0;"[ 2.18237242e+07 -1.49340986e+08  6.09670116e+05  3.30834829e+01
  6.06385969e+00  2.07489092e+00]";[ 2.18237242e+07 -1.49340986e+08  6.09670116e+05];[-394406.51018848 1117438.86763647  603089.89759875];109.4407790019666;26.973200601979404
176;0.2933641366256134;150500561.8587954;2459038.680564747;647454069.9780651;4.792307808567717;0.22361244974442815;0.06190937784730316;132712440041.9393;646747269.1841353;0.0;"[ 2.18236592e+07 -1.49341220e+08  6.09442594e+05  3.30821820e+01
  6.06323187e+00  2.07417808e+00]";[ 2.18236592e+07 -1.49341220e+08  6.09442594e+05];[-394471.51220131 1117205.1079506   602862.37521976];109.4475056744971;26.968347223533467
177;0.2934991271953818;150500545.6934604;2459038.68027574;647454045.0078503;4.792304850890824;0.2236187574433277;0.061929309919398344;132712440041.9393;646747269.1841353;0.0;"[ 2.18237832e+07 -1.49341353e+08  6.09673939e+05  3.30837626e+01
  6.06401011e+00  2.07494851e+00]";[ 2.18237832e+07 -1.49341353e+08  6.09673939e+05];[-394347.48107993 1117072.1344012   603093.72089441];109.44399034696637;26.980492313854956
178;0.2934867976666222;150500095.29335582;2459038.6803530646;647454051.6886822;4.792305186597312;0.22361873213761083;0.06192956675909263;132712440041.9393;646747269.1841353;0.0;"[ 2.18235461e+07 -1.49340925e+08  6.09660801e+05  3.30836663e+01
  6.06392450e+00  2.07495082e+00]";[ 2.18235461e+07 -1.49340925e+08  6.09660801e+05];[-394584.59521205 1117500.03741214  603080.58269546];109.44791354892045;26.97055701183595
179;0.29344597504578945;150500365.20960924;2459038.6804476334;647454059.859428;4.792306381658677;0.22361639242296177;0.06192045818118262;132712440041.9393;646747269.1841353;0.0;"[ 2.18235707e+07 -1.49341143e+08  6.09560181e+05  3.30831653e+01
  6.06368714e+00  2.07461298e+00]";[ 2.18235707e+07 -1.49341143e+08  6.09560181e+05];[-394560.06195588 1117282.10621044  602979.9629539 ];109.45030356429368;26.97086848243219
180;0.29349878485156367;150499842.5072577;2459038.6803055154;647454047.5804363;4.792304225635972;0.22361977488646834;0.061931901912707754;132712440041.9393;646747269.1841353;0.0;"[ 2.18234920e+07 -1.49340691e+08  6.09690632e+05  3.30838343e+01
  6.06399217e+00  2.07503978e+00]";[ 2.18234920e+07 -1.49340691e+08  6.09690632e+05];[-394638.73936641 1117733.63824925  603110.41409718];109.44662188480574;26.967046372422878
181;0.2934754897565221;150500281.83449575;2459038.6803009757;647454047.1882015;4.792305067141041;0.2236169655608007;0.06192465044405459;132712440041.9393;646747269.1841353;0.0;"[ 2.18235864e+07 -1.49341085e+08  6.09615094e+05  3.30835233e+01
  6.06384845e+00  2.07477644e+00]";[ 2.18235864e+07 -1.49341085e+08  6.09615094e+05];[-394544.30642805 1117340.4266271   603034.87600868];109.44864620389434;26.97200523340029
182;0.2934712371569645;150500678.28191534;2459038.680345321;647454051.0196453;4.792306327980602;0.22361694348651662;0.0619246687486552;132712440041.9393;646747269.1841353;0.0;"[ 2.18238318e+07 -1.49341446e+08  6.09616879e+05  3.30834207e+01
  6.06385886e+00  2.07477104e+00]";[ 2.18238318e+07 -1.49341446e+08  6.09616879e+05];[-394298.94488603 1116979.48160481  603036.66086756];109.44326841030458;26.980324999311378
183;0.29346877170143176;150500435.66851512;2459038.6803081213;647454047.8055798;4.792305266933793;0.22361673654667172;0.06192293677656382;132712440041.9393;646747269.1841353;0.0;"[ 2.18236797e+07 -1.49341217e+08  6.09601430e+05  3.30834271e+01
  6.06382113e+00  2.07471284e+00]";[ 2.18236797e+07 -1.49341217e+08  6.09601430e+05];[-394450.99185373 1117208.55666527  603021.21153644];109.44651441799145;26.974518325189063
184;0.29347876056716404;150500162.67100298;2459038.680244466;647454042.3057553;4.7923036511379;0.223619456078673;0.06193222582943502;132712440041.9393;646747269.1841353;0.0;"[ 2.18238294e+07 -1.49340928e+08  6.09718881e+05  3.30835511e+01
  6.06392137e+00  2.07503269e+00]";[ 2.18238294e+07 -1.49340928e+08  6.09718881e+05];[-394301.32973816 1117497.24987358  603138.66280176];109.43504395373418;26.974681401282844
185;0.2934181139192882;150500747.68596628;2459038.6804785957;647454062.5345684;4.792307316249697;0.22361497854558143;0.061918124259476855;132712440041.9393;646747269.1841353;0.0;"[ 2.18238010e+07 -1.49341456e+08  6.09541108e+05  3.30827881e+01
  6.06355527e+00  2.07451081e+00]";[ 2.18238010e+07 -1.49341456e+08  6.09541108e+05];[-394329.69436745 1116969.09923676  602960.88932918];109.44483810787828;26.97740551648047
186;0.29347009344173636;150500351.28082255;2459038.6802793844;647454045.3227154;4.792304526747027;0.22361735583542008;0.06192601124834141;132712440041.9393;646747269.1841353;0.0;"[ 2.18236983e+07 -1.49341128e+08  6.09640273e+05  3.30834454e+01
  6.06383440e+00  2.07481715e+00]";[ 2.18236983e+07 -1.49341128e+08  6.09640273e+05];[-394432.43198158 1117297.3139258   603060.05439401];109.44423923461808;26.974494897903902
187;0.29344273984982555;150500657.99314937;2459038.680450212;647454060.0822445;4.792305908862776;0.22361721198722154;0.061921959269012325;132712440041.9393;646747269.1841353;0.0;"[ 2.18237530e+07 -1.49341406e+08  6.09589376e+05  3.30830865e+01
  6.06369050e+00  2.07465845e+00]";[ 2.18237530e+07 -1.49341406e+08  6.09589376e+05];[-394377.7713083  1117019.13601148  603009.15729876];109.4462251661734;26.97802411193606
188;0.2933881873255562;150500555.09286729;2459038.6805691174;647454070.3556515;4.7923072764444905;0.22361474597166522;0.06191393027385175;132712440041.9393;646747269.1841353;0.0;"[ 2.18236935e+07 -1.49341244e+08  6.09494494e+05  3.30824590e+01
  6.06338115e+00  2.07434873e+00]";[ 2.18236935e+07 -1.49341244e+08  6.09494494e+05];[-394437.1928974  1117181.25849575  602914.27548071];109.44632467753277;26.971003800814465
189;0.29349631760405276;150500314.45681706;2459038.680468297;647454061.644775;4.792305681816869;0.2236196922877871;0.06192679858919079;132712440041.9393;646747269.1841353;0.0;"[ 2.18234350e+07 -1.49341188e+08  6.09620684e+05  3.30837633e+01
  6.06395741e+00  2.07486411e+00]";[ 2.18234350e+07 -1.49341188e+08  6.09620684e+05];[-394695.74956319 1117237.21925569  603040.46603754];109.4572130065791;26.973136243901827
190;0.2934096560941452;150500682.73060468;2459038.680594266;647454072.5284802;4.792307597379961;0.22361553638070722;0.06191392542933931;132712440041.9393;646747269.1841353;0.0;"[ 2.18236476e+07 -1.49341413e+08  6.09487774e+05  3.30827035e+01
  6.06349182e+00  2.07436429e+00]";[ 2.18236476e+07 -1.49341413e+08  6.09487774e+05];[-394483.11630305 1117011.99131891  602907.55564774];109.45114469687375;26.97356702248536
191;0.29343173420830027;150500518.22929665;2459038.680415217;647454057.0586392;4.792305832237188;0.2236158983564493;0.06191943920541806;132712440041.9393;646747269.1841353;0.0;"[ 2.18236908e+07 -1.49341255e+08  6.09562127e+05  3.30829784e+01
  6.06361646e+00  2.07456673e+00]";[ 2.18236908e+07 -1.49341255e+08  6.09562127e+05];[-394439.89930673 1117170.29138437  602981.90912574];109.4466246702514;26.973786285662246
192;0.29348078197370203;150500298.44590282;2459038.680344691;647454050.9652096;4.79230485085499;0.22361870558235833;0.061927942359585555;132712440041.9393;646747269.1841353;0.0;"[ 2.18236464e+07 -1.49341105e+08  6.09653215e+05  3.30835737e+01
  6.06389764e+00  2.07489033e+00]";[ 2.18236464e+07 -1.49341105e+08  6.09653215e+05];[-394484.28088662 1117320.25765565  603072.9962912 ];109.44623404658728;26.97423163827074
193;0.29351988874824664;150499662.51098946;2459038.680242657;647454042.14949;4.792303349304422;0.22362004753773204;0.06193314203729222;132712440041.9393;646747269.1841353;0.0;"[ 2.18233278e+07 -1.49340559e+08  6.09701563e+05  3.30841114e+01
  6.06408197e+00  2.07509883e+00]";[ 2.18233278e+07 -1.49340559e+08  6.09701563e+05];[-394802.92667003 1117866.12611455  603121.3449905 ];109.45197247776069;26.96395782471317
194;0.29345905870949823;150499931.16555104;2459038.6803501067;647454051.4331204;4.792304231752847;0.22361825854217757;0.06192743923606876;132712440041.9393;646747269.1841353;0.0;"[ 2.18235236e+07 -1.49340722e+08  6.09648330e+05  3.30833568e+01
  6.06376745e+00  2.07485925e+00]";[ 2.18235236e+07 -1.49340722e+08  6.09648330e+05];[-394607.1402215  1117702.78058323  603068.11184091];109.44567817859702;26.96619605487365
195;0.2935341439476919;150500236.9834992;2459038.6801455007;647454033.7551647;4.792302954115524;0.22362049895945624;0.06193507142430586;132712440041.9393;646747269.1841353;0.0;"[ 2.18237050e+07 -1.49341092e+08  6.09744974e+05  3.30842088e+01
  6.06419931e+00  2.07517016e+00]";[ 2.18237050e+07 -1.49341092e+08  6.09744974e+05];[-394425.77407251 1117333.38830423  603164.75538849];109.44335497530551;26.97789430641949
196;0.2934391707786152;150500412.12719545;2459038.680443296;647454059.4846951;4.79230600867476;0.2236161281505835;0.061918331365553796;132712440041.9393;646747269.1841353;0.0;"[ 2.18235666e+07 -1.49341180e+08  6.09542237e+05  3.30830841e+01
  6.06364296e+00  2.07453622e+00]";[ 2.18235666e+07 -1.49341180e+08  6.09542237e+05];[-394564.13219847 1117244.76690859  602962.01874759];109.45109039365417;26.97084094435699
197;0.29362280092555787;150500018.24798384;2459038.6799607556;647454017.7931896;4.792301563721869;0.22362319064020195;0.06194686563630048;132712440041.9393;646747269.1841353;0.0;"[ 2.18235603e+07 -1.49341004e+08  6.09865867e+05  3.30852795e+01
  6.06467402e+00  2.07563460e+00]";[ 2.18235603e+07 -1.49341004e+08  6.09865867e+05];[-394570.4020431  1117421.51581731  603285.64855715];109.44853050408597;26.97997097409562
198;0.29355160150908116;150499848.99985096;2459038.6801547124;647454034.5510556;4.792303874805419;0.2236207433600637;0.061938185225950376;132712440041.9393;646747269.1841353;0.0;"[ 2.18235511e+07 -1.49340751e+08  6.09759283e+05  3.30844558e+01
  6.06429294e+00  2.07529068e+00]";[ 2.18235511e+07 -1.49340751e+08  6.09759283e+05];[-394579.64345351 1117674.17187333  603179.0645682 ];109.44488521474591;26.971162236971743
199;0.29359845273628793;150499620.91840315;2459038.6799452524;647454016.4537121;4.792301554822908;0.223622420776481;0.061945894053647026;132712440041.9393;646747269.1841353;0.0;"[ 2.18235522e+07 -1.49340568e+08  6.09858012e+05  3.30850315e+01
  6.06455296e+00  2.07558602e+00]";[ 2.18235522e+07 -1.49340568e+08  6.09858012e+05];[-394578.56144237 1117857.05257019  603277.7939668 ];109.44189337597064;26.97159043201489
200;0.2935302471793532;150500112.29703113;2459038.68019168;647454037.7450482;4.792303862231131;0.22361974356716982;0.06193404003191615;132712440041.9393;646747269.1841353;0.0;"[ 2.18235836e+07 -1.49340983e+08  6.09719347e+05  3.30841799e+01
  6.06416373e+00  2.07513374e+00]";[ 2.18235836e+07 -1.49340983e+08  6.09719347e+05];[-394547.13435191 1117441.7126112   603139.1282797 ];109.44714459537971;26.974123826214164
201;0.29347750555441965;150500001.2978931;2459038.680335129;647454050.1390606;4.792304882092104;0.22361779705985776;0.061926698505940306;132712440041.9393;646747269.1841353;0.0;"[ 2.18234601e+07 -1.49340828e+08  6.09630503e+05  3.30835750e+01
  6.06385466e+00  2.07484842e+00]";[ 2.18234601e+07 -1.49340828e+08  6.09630503e+05];[-394670.58859598 1117597.37764147  603050.28444991];109.45026668012522;26.96704055487572
202;0.2934635716484567;150500422.2453501;2459038.680340221;647454050.5790173;4.792305376898635;0.22361754142226375;0.06192470034957111;132712440041.9393;646747269.1841353;0.0;"[ 2.18237638e+07 -1.49341186e+08  6.09623152e+05  3.30833578e+01
  6.06381460e+00  2.07476779e+00]";[ 2.18237638e+07 -1.49341186e+08  6.09623152e+05];[-394366.95915278 1117238.68525857  603042.93351292];109.44219742732834;26.975344112973403
203;0.2934896428438041;150500056.1874241;2459038.6802911963;647454046.343269;4.792304874749939;0.2236182286376539;0.061928808315209964;132712440041.9393;646747269.1841353;0.0;"[ 2.18235621e+07 -1.49340881e+08  6.09657433e+05  3.30837078e+01
  6.06393874e+00  2.07492792e+00]";[ 2.18235621e+07 -1.49340881e+08  6.09657433e+05];[-394568.61020738 1117543.99401462  603077.21504481];109.44647731222327;26.96972172529614
204;0.29348511486839163;150500471.62263516;2459038.6803583526;647454052.1455685;4.79230536260012;0.2236190466674187;0.06192798176650376;132712440041.9393;646747269.1841353;0.0;"[ 2.18237622e+07 -1.49341270e+08  6.09655160e+05  3.30836027e+01
  6.06393952e+00  2.07489376e+00]";[ 2.18237622e+07 -1.49341270e+08  6.09655160e+05];[-394368.56862539 1117155.32798302  603074.94186912];109.44361268368907;26.978099812137344
205;0.2935800183488878;150499655.6747995;2459038.6800740007;647454027.5775677;4.792302220558447;0.22362176619663665;0.061942090119921384;132712440041.9393;646747269.1841353;0.0;"[ 2.18233629e+07 -1.49340617e+08  6.09802302e+05  3.30848178e+01
  6.06441858e+00  2.07544450e+00]";[ 2.18233629e+07 -1.49340617e+08  6.09802302e+05];[-394767.84673689 1117807.79401276  603222.08356251];109.45131265036389;26.96912795875946
206;0.2933695358756413;150500696.46615934;2459038.6805534936;647454069.0057522;4.792306776729037;0.22361382647786598;0.06190958312063515;132712440041.9393;646747269.1841353;0.0;"[ 2.18237460e+07 -1.49341349e+08  6.09458973e+05  3.30822295e+01
  6.06327276e+00  2.07418789e+00]";[ 2.18237460e+07 -1.49341349e+08  6.09458973e+05];[-394384.76377789 1117075.81996927  602878.75475982];109.44563135102553;26.971924150735173
207;0.29351868950818644;150500333.2558891;2459038.6802201546;647454040.2052609;4.792305284536694;0.22361795617179342;0.06192891326373026;132712440041.9393;646747269.1841353;0.0;"[ 2.18236361e+07 -1.49341184e+08  6.09657714e+05  3.30840270e+01
  6.06409763e+00  2.07495205e+00]";[ 2.18236361e+07 -1.49341184e+08  6.09657714e+05];[-394494.66197845 1117241.09985578  603077.49530209];109.44798178829035;26.975795959223376
208;0.2933709516785913;150500814.0811659;2459038.6806552443;647454077.797012;4.79230850731857;0.22361393849214523;0.061909128310228385;132712440041.9393;646747269.1841353;0.0;"[ 2.18237626e+07 -1.49341478e+08  6.09438720e+05  3.30822305e+01
  6.06329105e+00  2.07417313e+00]";[ 2.18237626e+07 -1.49341478e+08  6.09438720e+05];[-394368.11300921 1116947.16479662  602858.50159205];109.44694363270779;26.973626384546765
209;0.293407339752754;150500649.20904046;2459038.680447787;647454059.8727032;4.7923064876022705;0.223615357238148;0.06191660830318293;132712440041.9393;646747269.1841353;0.0;"[ 2.18238798e+07 -1.49341326e+08  6.09539395e+05  3.30826705e+01
  6.06351196e+00  2.07445224e+00]";[ 2.18238798e+07 -1.49341326e+08  6.09539395e+05];[-394250.88163143 1117098.68304801  602959.17648411];109.43915723435467;26.975463321366345
210;0.29350744475360957;150500314.83892867;2459038.6802399065;647454041.9118344;4.792304144331437;0.22361875563961003;0.06192991854592849;132712440041.9393;646747269.1841353;0.0;"[ 2.18236194e+07 -1.49341153e+08  6.09677405e+05  3.30838921e+01
  6.06403215e+00  2.07497692e+00]";[ 2.18236194e+07 -1.49341153e+08  6.09677405e+05];[-394511.33202101 1117271.72447023  603097.18671269];109.44824882993939;26.97587922224174
211;0.2934437517933994;150500250.83833745;2459038.6804443663;647454059.5771557;4.792306143478738;0.2236163138181264;0.06191991051856054;132712440041.9393;646747269.1841353;0.0;"[ 2.18235093e+07 -1.49341033e+08  6.09553749e+05  3.30831540e+01
  6.06366735e+00  2.07459373e+00]";[ 2.18235093e+07 -1.49341033e+08  6.09553749e+05];[-394621.44373503 1117391.66061059  602973.53059585];109.45133816855332;26.968203048951302
212;0.29355448196235534;150499676.62785473;2459038.680227356;647454040.8274685;4.792303235480928;0.22362204015090675;0.06193911526281144;132712440041.9393;646747269.1841353;0.0;"[ 2.18233503e+07 -1.49340619e+08  6.09762674e+05  3.30845106e+01
  6.06428615e+00  2.07532514e+00]";[ 2.18233503e+07 -1.49340619e+08  6.09762674e+05];[-394780.44293398 1117806.15433288  603182.45533622];109.45191308839709;26.96755482113036
213;0.29352525924213235;150500150.85317788;2459038.6801338526;647454032.7487713;4.792303346129746;0.223619598255213;0.061933550331832656;132712440041.9393;646747269.1841353;0.0;"[ 2.18237087e+07 -1.49340990e+08  6.09727033e+05  3.30841149e+01
  6.06415205e+00  2.07511310e+00]";[ 2.18237087e+07 -1.49340990e+08  6.09727033e+05];[-394422.01318334 1117434.72761825  603146.8149307 ];109.44155247158919;26.975361843716502
214;0.29343680730284205;150500485.60713568;2459038.6804865627;647454063.2229229;4.792306586689058;0.22361635436186197;0.061918647076720165;132712440041.9393;646747269.1841353;0.0;"[ 2.18236113e+07 -1.49341249e+08  6.09542377e+05  3.30830441e+01
  6.06364026e+00  2.07454446e+00]";[ 2.18236113e+07 -1.49341249e+08  6.09542377e+05];[-394519.47734452 1117176.36963165  602962.15870659];109.45015561617372;26.972397644098425
215;0.29344297644424033;150500588.85654995;2459038.680341641;647454050.7016827;4.792305553528922;0.22361531260777287;0.06191900469896508;132712440041.9393;646747269.1841353;0.0;"[ 2.18237007e+07 -1.49341333e+08  6.09560664e+05  3.30831093e+01
  6.06366986e+00  2.07456043e+00]";[ 2.18237007e+07 -1.49341333e+08  6.09560664e+05];[-394430.02034276 1117091.96148643  602980.4459371 ];109.4474353877908;26.975238392384224
216;0.29360015525529065;150500147.83443078;2459038.680071753;647454027.3833615;4.792302419534489;0.2236222489541459;0.06194175490569518;132712440041.9393;646747269.1841353;0.0;"[ 2.18234809e+07 -1.49341124e+08  6.09801922e+05  3.30850049e+01
  6.06453098e+00  2.07544541e+00]";[ 2.18234809e+07 -1.49341124e+08  6.09801922e+05];[-394649.8306845  1117301.05465716  603221.70366631];109.45409133581471;26.97921887593466
